date,trend,weekly,annual,events,promo,noise,intensity,discount,price_index,line_items,actual_revenue,actual_units
2024-04-01,1.349673,0.896186,0.765322,0.812784,1.522019,0.854698,0.978766,0.202068,1.044665,58,5184.44,119
2024-04-02,1.350003,0.857418,0.761464,0.812794,1.422232,1.15042,1.172153,0.170682,1.044765,70,7111.69,147
2024-04-03,1.350333,0.857418,0.757732,0.812823,1.339752,1.015355,0.970035,0.144746,1.044865,58,5274.1,110
2024-04-04,1.350663,0.896186,0.754126,0.812902,1.27155,1.234431,1.164737,0.123319,1.044965,69,5712.3,133
2024-04-05,1.350993,1.105505,0.750648,0.813103,1.215134,1.002261,1.110199,0.105649,1.045065,66,6989.45,130
2024-04-06,1.351323,1.282685,0.747298,0.81358,1.168453,1.238307,1.524799,0.091155,1.045165,91,8540.19,192
2024-04-07,1.351653,1.105505,0.744076,0.81464,1.129817,1.093507,1.119022,0.079431,1.045266,66,6706.71,137
2024-04-08,1.351984,0.896186,0.740983,0.816843,1.097833,1.067012,0.859056,0.070268,1.045366,51,6472.72,99
2024-04-09,1.352315,0.857418,0.738018,0.821116,1.07135,1.286717,0.968627,0.063685,1.045466,58,5623.86,100
2024-04-10,1.352646,0.857418,0.735182,0.828849,1.049418,1.029304,0.763378,0.059953,1.045566,45,4210.64,94
2024-04-11,1.352977,0.896186,0.732475,0.841878,1.031253,0.872778,0.672976,0.059579,1.045666,40,3352.51,82
2024-04-12,1.353309,1.105505,0.729897,0.862278,1.016206,0.886934,0.848671,0.063209,1.045767,50,4711.54,90
2024-04-13,1.353641,1.282685,0.727448,0.891879,1.00374,1.020889,1.154332,0.071424,1.045867,69,6785.98,127
2024-04-14,1.353974,1.105505,0.725128,0.931521,0.993412,0.792496,0.795984,0.084431,1.045967,47,4043.12,90
2024-04-15,1.354307,0.896186,0.722937,0.980232,0.984854,1.009058,0.854738,0.101714,1.046067,51,3946.9,93
2024-04-16,1.35464,0.857418,0.720875,1.034619,0.977763,0.920607,0.779766,0.121786,1.046167,46,3435.67,95
2024-04-17,1.354974,0.857418,0.718941,1.088863,0.971887,1.147922,1.014655,0.142183,1.046268,60,5538.69,120
2024-04-18,1.355308,0.896186,0.717136,1.135553,0.967017,0.729281,0.697549,0.159798,1.046368,41,3707.55,90
2024-04-19,1.355643,1.105505,0.715459,1.167277,0.962981,0.791748,0.954266,0.171538,1.046468,57,4706.71,112
2024-04-20,1.355978,1.282685,0.71391,1.17853,0.959636,0.712038,0.999922,0.1751,1.046569,59,5349.31,138
2024-04-21,1.356314,1.105505,0.712488,1.167277,0.956864,0.780491,0.931303,0.169613,1.046669,55,4699.29,114
2024-04-22,1.356651,0.896186,0.711193,1.135553,0.954566,0.946723,0.887341,0.155879,1.046769,53,4303.81,102
2024-04-23,1.356988,0.857418,0.710025,1.088863,0.952662,0.950134,0.814215,0.136131,1.046869,48,5013.76,117
2024-04-24,1.357326,0.857418,0.708983,1.034619,0.951083,0.940816,0.763865,0.113387,1.04697,45,4008.49,81
2024-04-25,1.357664,0.896186,0.708067,0.980232,0.949775,0.950907,0.762699,0.090671,1.04707,45,4447.45,92
2024-04-26,1.358004,1.105505,0.707276,0.931521,0.948691,1.007768,0.945645,0.070352,1.04717,56,5032.1,115
2024-04-27,1.358344,1.282685,0.706609,0.891879,0.947792,0.857633,0.892543,0.053811,1.047271,53,6243.37,102
2024-04-28,1.358684,1.105505,0.706067,0.862279,0.947047,1.048187,0.907784,0.041437,1.047371,54,5101.66,103
2024-04-29,1.359026,0.896186,0.705647,0.841879,0.946429,1.11702,0.764913,0.032876,1.047472,45,4429.7,83
2024-04-30,1.359368,0.857418,0.705351,0.828854,0.945917,1.095613,0.706192,0.027373,1.047572,42,4488.8,75
2024-05-01,1.359711,0.857418,0.705176,0.821142,0.945493,1.116552,0.712676,0.024073,1.047672,42,4028.3,83
2024-05-02,1.360055,0.896186,0.705122,0.816979,0.945141,1.080999,0.717384,0.022237,1.047773,43,4315.88,86
2024-05-03,1.3604,1.105505,0.705189,0.815263,0.944849,1.387008,1.133109,0.021361,1.047873,67,7089.99,141
2024-05-04,1.360746,1.282685,0.705375,0.816008,0.944607,1.101112,1.044947,0.021295,1.047974,62,7051.84,138
2024-05-05,1.361093,1.105505,0.70568,0.821166,0.944407,0.98271,0.809229,0.022422,1.048074,48,4109.4,94
2024-05-06,1.36144,0.896186,0.706103,0.835715,0.944241,0.883229,0.600453,0.025917,1.048174,36,4138.35,84
2024-05-07,1.361789,0.857418,0.706642,0.867822,0.944103,0.816031,0.551644,0.033762,1.048275,33,3621.05,75
2024-05-08,1.362139,0.857418,0.707298,0.925786,0.943989,0.768892,0.555084,0.047984,1.048375,33,3032.12,69
2024-05-09,1.36249,0.896186,0.708068,1.010595,0.943895,0.794277,0.655057,0.068821,1.048476,39,3876.77,83
2024-05-10,1.362841,1.105505,0.708952,1.10788,0.943816,0.908161,1.014298,0.092735,1.048576,60,5688.45,134
2024-05-11,1.363194,1.282685,0.709949,1.187925,0.943751,1.011323,1.407477,0.112411,1.048677,84,8442.26,200
2024-05-12,1.363548,1.105505,0.711058,1.219169,0.943697,1.006499,1.241213,0.120082,1.048777,74,5805.88,141
2024-05-13,1.363904,0.896186,0.712277,1.187925,0.943653,0.889053,0.86768,0.11238,1.048878,52,4836.47,100
2024-05-14,1.36426,0.857418,0.713606,1.107879,0.943615,1.092679,0.953517,0.092671,1.048978,57,6138.01,100
2024-05-15,1.364618,0.857418,0.715043,1.010591,0.943585,1.146503,0.914676,0.068722,1.049079,54,5522.52,115
2024-05-16,1.364977,0.896186,0.716586,0.925771,0.943559,1.018973,0.780239,0.047843,1.049179,46,3845.23,99
2024-05-17,1.365337,1.105505,0.718236,0.867778,0.943538,0.908093,0.806057,0.033566,1.04928,48,4292.87,89
2024-05-18,1.365698,1.282685,0.719989,0.835592,0.943521,1.04428,1.038396,0.02564,1.04938,62,5747.9,127
2024-05-19,1.366061,1.105505,0.721845,0.820843,0.943506,1.03895,0.87715,0.022006,1.049481,52,6229.23,116
2024-05-20,1.366425,0.896186,0.723802,0.815208,1.432814,0.811558,0.840198,0.200616,1.049581,50,3564.54,111
2024-05-21,1.366791,0.857418,0.72586,0.813403,1.349083,0.915398,0.85448,0.169371,1.049682,51,3643.74,100
2024-05-22,1.367157,0.857418,0.728015,0.812916,1.279678,1.003213,0.890617,0.143721,1.049783,53,4770.62,95
2024-05-23,1.367526,0.896186,0.730267,0.812805,1.222149,0.870357,0.773791,0.122531,1.049883,46,3791.87,92
2024-05-24,1.367895,1.105505,0.732615,0.812784,1.174462,0.975045,1.031163,0.104984,1.049984,61,5956.67,125
2024-05-25,1.368267,1.282685,0.735055,0.81278,1.134934,0.792929,0.943601,0.090443,1.050084,56,5170.14,98
2024-05-26,1.368639,1.105505,0.737587,0.81278,1.10217,1.120676,1.120378,0.07839,1.050185,67,7842.36,143
2024-05-27,1.369013,0.896186,0.74021,0.81278,1.075011,1.248311,0.990533,0.0684,1.050286,59,5201.94,113
2024-05-28,1.369389,0.857418,0.74292,0.81278,1.052499,1.035259,0.772512,0.060119,1.050386,46,4371.2,100
2024-05-29,1.369766,0.857418,0.745716,0.81278,1.033839,1.063404,0.782594,0.053255,1.050487,46,3422.5,92
2024-05-30,1.370145,0.896186,0.748597,0.81278,1.018371,0.708355,0.538942,0.047565,1.050588,32,3648.25,62
2024-05-31,1.370526,1.105505,0.751559,0.81278,1.00555,0.741467,0.690048,0.042849,1.050688,41,4025.06,74
2024-06-01,1.370908,1.282685,0.754602,0.81278,0.994923,0.857398,0.920006,0.038939,1.050789,55,5040.97,104
2024-06-02,1.371292,1.105505,0.757723,0.81278,0.986113,0.802786,0.739095,0.035699,1.05089,44,3944.98,87
2024-06-03,1.371678,0.896186,0.76092,0.81278,0.978812,1.025379,0.763037,0.033013,1.050991,45,5051.05,94
2024-06-04,1.372065,0.857418,0.76419,0.81278,0.972759,1.353913,0.962361,0.030786,1.051091,57,4383.51,102
2024-06-05,1.372454,0.857418,0.767532,0.81278,0.967742,0.927346,0.658812,0.028941,1.051192,39,3900.94,82
2024-06-06,1.372845,0.896186,0.770944,0.81278,0.963583,0.854664,0.634892,0.027411,1.051293,38,3284.99,78
2024-06-07,1.373238,1.105505,0.774422,0.81278,0.960136,0.9755,0.894987,0.026143,1.051393,53,5026.66,94
2024-06-08,1.373632,1.282685,0.777964,0.81278,0.957279,1.255664,1.339167,0.025092,1.051494,79,7504.43,139
2024-06-09,1.374029,1.105505,0.781569,0.81278,0.95491,0.89704,0.826553,0.024221,1.051595,49,5471.42,100
2024-06-10,1.374427,0.896186,0.785233,0.81278,0.952947,0.994186,0.744779,0.023499,1.051696,44,5098.04,95
2024-06-11,1.374827,0.857418,0.788954,0.81278,0.95132,1.304484,0.93806,0.0229,1.051797,56,5668.89,114
2024-06-12,1.375229,0.857418,0.792729,0.81278,0.949971,0.852433,0.615228,0.022404,1.051897,37,4243.65,84
2024-06-13,1.375633,0.896186,0.796556,0.81278,0.948853,0.776456,0.588038,0.021993,1.051998,35,3217.92,90
2024-06-14,1.376039,1.105505,0.800432,0.81278,0.947926,0.854556,0.801684,0.021652,1.052099,48,4552.83,84
2024-06-15,1.376447,1.282685,0.804354,0.81278,0.947158,0.870956,0.952177,0.021369,1.0522,57,4266.55,108
2024-06-16,1.376858,1.105505,0.80832,0.81278,0.946521,1.070694,1.013448,0.021135,1.052301,60,5483.66,123
2024-06-17,1.37727,0.896186,0.812326,0.81278,0.945993,1.05654,0.814507,0.020941,1.052401,48,5640.82,80
2024-06-18,1.377684,0.857418,0.816371,0.81278,0.945556,0.777315,0.576086,0.02078,1.052502,34,3548.09,68
2024-06-19,1.3781,0.857418,0.82045,0.81278,0.945193,0.984082,0.73291,0.020646,1.052603,44,4027.92,78
2024-06-20,1.378519,0.896186,0.824562,0.81278,0.944892,0.907279,0.70979,0.020536,1.052704,42,3650.14,82
2024-06-21,1.37894,1.105505,0.828703,0.81278,0.944643,1.163962,1.128974,0.020444,1.052805,67,7093.95,136
2024-06-22,1.379362,1.282685,0.83287,0.81278,0.944437,0.954994,1.080244,0.020368,1.052906,64,6856.27,141
2024-06-23,1.379787,1.105505,0.837061,0.81278,0.944265,0.889887,0.87203,0.020305,1.053007,52,5147.86,89
2024-06-24,1.380215,0.896186,0.841272,0.81278,0.944124,1.035771,0.827078,0.020253,1.053108,49,4971.52,100
2024-06-25,1.380644,0.857418,0.8455,0.81278,0.944006,1.129213,0.867185,0.02021,1.053208,51,4829.98,111
2024-06-26,1.381076,0.857418,0.849743,0.81278,0.943908,1.110228,0.857064,0.020174,1.053309,51,4751.52,98
2024-06-27,1.38151,0.896186,0.853997,0.812781,0.943828,0.801583,0.650164,0.020144,1.05341,39,3915.9,82
2024-06-28,1.381947,1.105505,0.858259,0.812785,0.943761,0.998106,1.003887,0.020121,1.053511,60,5385.96,121
2024-06-29,1.382386,1.282685,0.862527,0.8128,0.943705,0.851451,0.998853,0.020106,1.053612,59,5372.51,124
2024-06-30,1.382827,1.105505,0.866797,0.81285,0.943659,0.97419,0.990183,0.020108,1.053713,59,7265.42,117
2024-07-01,1.383271,0.896186,0.871067,0.813011,0.943621,0.796388,0.659744,0.020152,1.053814,39,3604.26,75
2024-07-02,1.383717,0.857418,0.875333,0.813477,0.943589,0.982242,0.782997,0.020309,1.053915,46,4120.37,97
2024-07-03,1.384165,0.857418,0.879592,0.814715,0.943563,0.876085,0.703049,0.020747,1.054016,42,4008.96,86
2024-07-04,1.384617,0.896186,0.883842,0.817728,0.943541,0.783745,0.663204,0.02183,1.054117,39,4377.7,75
2024-07-05,1.38507,1.105505,0.888079,0.824441,0.943523,1.016713,1.075461,0.024252,1.054218,64,6822.85,129
2024-07-06,1.385526,1.282685,0.892301,0.838105,0.943508,1.03758,1.301104,0.029191,1.054319,77,6370.82,166
2024-07-07,1.385985,1.105505,0.896505,0.863468,0.943496,0.919212,1.028665,0.038364,1.05442,61,6021.26,125
2024-07-08,1.386446,0.896186,0.900688,0.906278,0.943486,1.200684,1.14895,0.053852,1.054521,68,5964.27,138
2024-07-09,1.38691,0.857418,0.904848,0.971724,0.943477,0.992865,0.979447,0.077532,1.054622,58,5746.93,104
2024-07-10,1.387376,0.857418,0.908981,1.061799,0.94347,0.997182,1.080157,0.110125,1.054723,64,5318.99,137
2024-07-11,1.387845,0.896186,0.913084,1.172339,0.943464,1.034781,1.299802,0.150123,1.054824,77,4743.91,150
2024-07-12,1.388317,1.105505,0.917157,1.29125,0.943459,0.91756,1.573479,0.193151,1.054926,93,8981.11,195
2024-07-13,1.388792,1.282685,0.921195,1.399575,0.943455,1.036006,2.244855,0.232349,1.055027,133,8392.65,257
2024-07-14,1.389269,1.105505,0.925196,1.476011,0.943452,0.929879,1.839995,0.260007,1.055128,109,8504.09,221
2024-07-15,1.389749,0.896186,0.929159,1.503642,0.943449,0.91186,1.496978,0.270005,1.055229,89,5726.3,156
2024-07-16,1.390231,0.857418,0.93308,1.476011,0.943447,1.181531,1.83,0.260005,1.05533,109,7430.57,210
2024-07-17,1.390717,0.857418,0.936958,1.399575,0.943445,0.902391,1.331249,0.232345,1.055431,79,5943.05,167
2024-07-18,1.391205,0.896186,0.94079,1.29125,0.943444,0.668511,0.955249,0.193145,1.055532,57,3964.09,103
2024-07-19,1.391696,1.105505,0.944574,1.172339,0.943442,1.10007,1.768194,0.150115,1.055633,105,8485.68,224
2024-07-20,1.39219,1.282685,0.948309,1.061799,1.482365,1.50734,4.017696,0.290114,1.055735,238,15873.42,475
2024-07-21,1.392687,1.105505,0.951992,0.971724,1.335905,1.080854,2.056521,0.208601,1.055836,122,10013.75,266
2024-07-22,1.393187,0.896186,0.955623,0.906278,1.229248,0.764749,1.016514,0.149295,1.055937,60,5363.4,102
2024-07-23,1.39369,0.857418,0.959198,0.863468,1.151575,0.864559,0.985372,0.107861,1.056038,58,4952.69,118
2024-07-24,1.394195,0.857418,0.962717,0.838105,1.095011,0.905775,0.956649,0.079791,1.056139,57,4982.37,117
2024-07-25,1.394704,0.896186,0.966178,0.824442,1.053819,0.934045,0.980011,0.061088,1.056241,58,5904.52,123
2024-07-26,1.395215,1.105505,0.969579,0.81773,1.023822,0.822108,1.029315,0.04864,1.056342,61,6064.12,125
2024-07-27,1.39573,1.282685,0.972921,0.814719,1.001976,1.013265,1.440745,0.040254,1.056443,86,9548.7,169
2024-07-28,1.396248,1.105505,0.9762,0.813486,0.986067,1.081228,1.306881,0.034493,1.056544,78,7401.71,153
2024-07-29,1.396768,0.896186,0.979418,0.813031,0.974482,0.817279,0.793856,0.030457,1.056645,47,6236.12,97
2024-07-30,1.397292,0.857418,0.982572,0.812891,0.966045,1.029473,0.951676,0.027585,1.056747,56,5380.82,106
2024-07-31,1.397819,0.857418,0.985662,0.812882,0.959901,1.367104,1.260165,0.025523,1.056848,75,6639.14,151
2024-08-01,1.398349,0.896186,0.988687,0.812948,0.955426,1.13893,1.096048,0.02404,1.056949,65,6673.75,140
2024-08-02,1.398882,1.105505,0.991647,0.813095,0.952168,0.989897,1.175286,0.022981,1.057051,70,7415.11,142
2024-08-03,1.399419,1.282685,0.994542,0.813367,1.325119,0.970479,1.867317,0.202244,1.057152,111,8731.84,224
2024-08-04,1.399958,1.105505,0.99737,0.813846,2.013378,1.079609,2.730653,0.327701,1.057253,162,11596.25,332
2024-08-05,1.400501,0.896186,1.000133,0.814665,1.778201,0.788431,1.433715,0.254855,1.057354,85,6594.89,157
2024-08-06,1.401047,0.857418,1.00283,0.81602,1.597003,0.938298,1.47306,0.20031,1.057456,87,7252.47,162
2024-08-07,1.401596,0.857418,1.005461,0.818197,1.456792,0.917648,1.321639,0.159384,1.057557,78,6187.07,154
2024-08-08,1.402149,0.896186,1.008027,0.821588,1.347855,1.273469,1.786282,0.128701,1.057658,106,9835.31,224
2024-08-09,1.402705,1.105505,1.010527,0.82671,1.262893,1.054828,1.725743,0.105835,1.05776,102,9283.34,198
2024-08-10,1.403264,1.282685,1.012963,0.834206,1.196395,1.301526,2.368392,0.089057,1.057861,141,12682.87,269
2024-08-11,1.403826,1.105505,1.015334,0.844833,1.14418,0.92467,1.408429,0.077145,1.057963,84,9458.03,173
2024-08-12,1.404392,0.896186,1.017642,0.859417,1.103056,1.057047,1.283446,0.069246,1.058064,76,7366.05,151
2024-08-13,1.404961,0.857418,1.019888,0.878778,1.07058,1.064134,1.229998,0.064767,1.058165,73,7518.78,145
2024-08-14,1.405534,0.857418,1.022071,0.903618,1.04487,0.892594,1.038045,0.063278,1.058267,62,5986.58,121
2024-08-15,1.40611,0.896186,1.024195,0.934381,1.024472,0.981859,1.213033,0.06444,1.058368,72,7254.51,150
2024-08-16,1.40669,1.105505,1.026258,0.971102,1.008255,1.185538,1.852534,0.067934,1.05847,110,10931.45,222
2024-08-17,1.407273,1.282685,1.028264,1.013266,0.99534,1.005929,1.883061,0.073404,1.058571,112,10063.27,223
2024-08-18,1.407859,1.105505,1.030212,1.059703,0.985037,0.773639,1.294857,0.08042,1.058672,77,8200.54,163
2024-08-19,1.408449,0.896186,1.032106,1.108565,0.976808,0.907023,1.279535,0.088457,1.058774,76,6629.33,142
2024-08-20,1.409042,0.857418,1.033945,1.157389,0.970227,0.839845,1.178056,0.096896,1.058875,70,6513.42,140
2024-08-21,1.40964,0.857418,1.035732,1.203273,0.964957,0.889117,1.292348,0.105056,1.058977,77,7027.08,147
2024-08-22,1.41024,0.896186,1.037469,1.243145,0.960733,0.943187,1.477029,0.112238,1.059078,88,8683.68,168
2024-08-23,1.410844,1.105505,1.039157,1.274093,0.957346,0.754845,1.492275,0.117792,1.05918,89,7592.36,181
2024-08-24,1.411452,1.282685,1.040798,1.293721,0.954626,0.707713,1.646961,0.121184,1.059281,98,9856.02,210
2024-08-25,1.412063,1.105505,1.042394,1.300447,0.952442,0.947549,1.909763,0.122057,1.059383,113,12511.23,248
2024-08-26,1.412679,0.896186,1.043947,1.293721,0.950687,0.902732,1.467428,0.120273,1.059484,87,7191.92,165
2024-08-27,1.413297,0.857418,1.045459,1.274093,0.949275,0.653543,1.001384,0.115924,1.059586,59,4895.46,115
2024-08-28,1.41392,0.857418,1.046933,1.243145,0.948139,0.964287,1.442568,0.109317,1.059687,86,7880.36,195
2024-08-29,1.414546,0.896186,1.04837,1.203273,0.947225,1.023232,1.549964,0.100932,1.059789,92,8516.52,161
2024-08-30,1.415176,1.105505,1.049772,1.157389,0.94649,0.901149,1.621279,0.091356,1.059891,96,9321.23,188
2024-08-31,1.415809,1.282685,1.051143,1.108565,0.945897,0.787475,1.576261,0.081209,1.059992,94,8225.51,189
2024-09-01,1.416446,1.105505,1.052484,1.059703,0.94542,1.037195,1.712559,0.071082,1.060094,102,9725.25,200
2024-09-02,1.417088,0.896186,1.053798,1.013266,0.945035,1.061852,1.36078,0.061472,1.060195,81,7793.39,159
2024-09-03,1.417732,0.857418,1.055087,0.971102,0.944725,1.452058,1.708559,0.052756,1.060297,101,10828.31,215
2024-09-04,1.418381,0.857418,1.056354,0.934381,0.944476,1.207309,1.368763,0.045169,1.060398,81,9730.52,171
2024-09-05,1.419034,0.896186,1.0576,0.903618,0.944274,1.126279,1.292532,0.038816,1.0605,77,7894.21,148
2024-09-06,1.41969,1.105505,1.058829,0.878778,0.944112,1.011541,1.394653,0.033686,1.060602,83,7452.24,147
2024-09-07,1.42035,1.282685,1.060043,0.859417,0.943981,1.128971,1.768843,0.029686,1.060703,105,11760.28,206
2024-09-08,1.421014,1.105505,1.061244,0.844833,0.943876,1.139988,1.515515,0.026672,1.060805,90,9315.24,173
2024-09-09,1.421682,0.896186,1.062435,0.834206,0.943791,1.256509,1.339115,0.024473,1.060907,79,8709.2,151
2024-09-10,1.422354,0.857418,1.063619,0.82671,0.943722,0.99666,1.008628,0.022921,1.061008,60,5758.39,110
2024-09-11,1.42303,0.857418,1.064797,0.821588,0.943667,0.930943,0.937713,0.021858,1.06111,56,5061.86,106
2024-09-12,1.42371,0.896186,1.065973,0.818197,0.943622,0.903047,0.948271,0.021153,1.061212,56,6932.68,123
2024-09-13,1.424394,1.105505,1.067148,0.81602,0.943586,1.080803,1.398442,0.020698,1.061313,83,8537.42,178
2024-09-14,1.425082,1.282685,1.068326,0.814665,0.943557,1.279725,1.921,0.020414,1.061415,114,12719.34,223
2024-09-15,1.425774,1.105505,1.069509,0.813846,0.943534,1.012505,1.310667,0.020241,1.061517,78,7963.07,150
2024-09-16,1.42647,0.896186,1.070698,0.813367,0.943515,0.937589,0.984862,0.020138,1.061619,58,6329.43,109
2024-09-17,1.427169,0.857418,1.071897,0.813094,0.9435,1.01958,1.025948,0.020079,1.06172,61,6159.55,116
2024-09-18,1.427873,0.857418,1.073108,0.812943,0.943487,0.965436,0.97285,0.020045,1.061822,58,6163.26,120
2024-09-19,1.428582,0.896186,1.074333,0.812862,0.943477,1.133437,1.195606,0.020026,1.061924,71,7363.35,141
2024-09-20,1.429294,1.105505,1.075574,0.81282,0.943469,0.741719,0.966683,0.020016,1.062026,57,5400.86,106
2024-09-21,1.43001,1.282685,1.076834,0.812799,0.943463,0.791671,1.199114,0.02001,1.062127,71,7552.8,118
2024-09-22,1.43073,1.105505,1.078114,0.812789,0.943458,0.815332,1.066149,0.020007,1.062229,63,6214.1,124
2024-09-23,1.431455,0.896186,1.079418,0.812784,0.943454,0.654189,0.694647,0.020005,1.062331,41,3720.18,85
2024-09-24,1.432183,0.857418,1.080746,0.812781,0.94345,0.74224,0.755356,0.020004,1.062433,45,4054.87,93
2024-09-25,1.432916,0.857418,1.082101,0.81278,0.943447,0.781437,0.796648,0.020003,1.062534,47,5229.46,103
2024-09-26,1.433653,0.896186,1.083485,0.81278,0.943445,0.885515,0.945258,0.020002,1.062636,56,6604.87,116
2024-09-27,1.434395,1.105505,1.084899,0.81278,0.943443,1.126514,1.486086,0.020002,1.062738,88,9043.13,153
2024-09-28,1.43514,1.282685,1.086346,0.81278,0.943442,0.999838,1.533203,0.020001,1.06284,91,8987.22,181
2024-09-29,1.43589,1.105505,1.087827,0.81278,0.943441,0.852414,1.128703,0.020001,1.062942,67,6745.2,130
2024-09-30,1.436644,0.896186,1.089344,0.81278,0.94344,0.932811,1.003212,0.020001,1.063044,60,6347.34,121
2024-10-01,1.437402,0.857418,1.090898,0.81278,0.943439,1.136302,1.171482,0.020001,1.063146,70,6089.46,149
2024-10-02,1.438165,0.857418,1.092492,0.81278,0.943439,0.898812,0.928484,0.020001,1.063247,55,6406.47,110
2024-10-03,1.438931,0.896186,1.094125,0.81278,0.943438,0.836153,0.904643,0.02,1.063349,54,6099.11,83
2024-10-04,1.439703,1.105505,1.0958,0.81278,0.943438,1.016085,1.35888,0.02,1.063451,81,7198.77,148
2024-10-05,1.440478,1.282685,1.097519,0.81278,0.943437,0.967784,1.504883,0.02,1.063553,89,9535.34,172
2024-10-06,1.441258,1.105505,1.099281,0.81278,0.943437,1.083781,1.455587,0.02,1.063655,86,11493.16,175
2024-10-07,1.442042,0.896186,1.101088,0.81278,0.943437,1.021208,1.11429,0.02,1.063757,66,8308.14,133
2024-10-08,1.442831,0.857418,1.102941,0.81278,0.943437,1.11336,1.164882,0.02,1.063859,69,6886.22,137
2024-10-09,1.443623,0.857418,1.104841,0.81278,0.943437,0.884546,0.927582,0.02,1.063961,55,5766.53,108
2024-10-10,1.444421,0.896186,1.106789,0.81278,0.943436,0.951346,1.045155,0.02,1.064063,62,6392.95,125
2024-10-11,1.445223,1.105505,1.108786,0.81278,0.943436,0.947278,1.286784,0.02,1.064165,76,8971.09,140
2024-10-12,1.446029,1.282685,1.110831,0.81278,0.943436,0.813571,1.285362,0.02,1.064267,76,7806.63,154
2024-10-13,1.446839,1.105505,1.112925,0.81278,0.943436,0.73222,0.999479,0.02,1.064369,59,6952.16,116
2024-10-14,1.447654,0.896186,1.115069,0.81278,0.943436,0.988631,1.096692,0.02,1.064471,65,7184.86,115
2024-10-15,1.448474,0.857418,1.117263,0.81278,0.943436,0.940136,1.000312,0.02,1.064573,59,5157.32,117
2024-10-16,1.449298,0.857418,1.119507,0.812781,0.943436,0.83531,0.891068,0.02,1.064675,53,5050.03,99
2024-10-17,1.450127,0.896186,1.121801,0.812786,0.943436,0.920787,1.029361,0.020001,1.064777,61,6507.45,116
2024-10-18,1.45096,1.105505,1.124145,0.812807,0.943436,1.1446,1.582676,0.020004,1.064879,94,9931.87,170
2024-10-19,1.451797,1.282685,1.126539,0.812889,0.943436,0.741044,1.192229,0.020017,1.064981,71,6504.39,141
2024-10-20,1.452639,1.105505,1.128982,0.813171,0.943436,0.715812,0.995632,0.02006,1.065083,59,7018.57,122
2024-10-21,1.453486,0.896186,1.131474,0.814036,0.943436,0.770691,0.872349,0.020193,1.065185,52,4955.43,95
2024-10-22,1.454337,0.857418,1.134015,0.816391,0.943436,1.130556,1.231345,0.020555,1.065287,73,7897.64,130
2024-10-23,1.455193,0.857418,1.136603,0.822066,0.943436,1.083477,1.191684,0.021428,1.065389,71,8500.34,155
2024-10-24,1.456053,0.896186,1.139238,0.834149,0.943436,1.147906,1.342925,0.023286,1.065491,80,10065.02,157
2024-10-25,1.456918,1.105505,1.141919,0.856779,0.943436,0.880085,1.308389,0.026767,1.065593,78,9631.36,168
2024-10-26,1.457788,1.282685,1.144644,0.893847,0.943436,0.804422,1.451925,0.032468,1.065696,86,10684.27,170
2024-10-27,1.458662,1.105505,1.147413,0.946437,0.943436,0.98592,1.628849,0.040556,1.065798,97,9797.46,206
2024-10-28,1.459541,0.896186,1.150225,1.00997,0.943436,0.998644,1.431623,0.050327,1.0659,85,9424.52,165
2024-10-29,1.460424,0.857418,1.153077,1.073109,0.943436,1.079656,1.578235,0.060037,1.066002,94,9161.34,201
2024-10-30,1.461312,0.857418,1.155969,1.120322,0.943436,0.99359,1.521053,0.067298,1.066104,90,8380.89,176
2024-10-31,1.462205,0.896186,1.158898,1.137891,0.943436,1.034905,1.687195,0.07,1.066206,100,9405.38,192
2024-11-01,1.463102,1.105505,1.161863,1.120322,0.943436,1.031052,2.047981,0.067298,1.066308,122,15173.78,246
2024-11-02,1.464005,1.282685,1.164861,1.073109,0.943436,1.12992,2.502305,0.060037,1.066411,149,14368.69,309
2024-11-03,1.464911,1.105505,1.167891,1.00997,0.943436,1.171843,2.111858,0.050327,1.066513,125,13148.69,237
2024-11-04,1.465823,0.896186,1.170951,0.946437,0.943436,0.824967,1.133077,0.040556,1.066615,67,7222.87,126
2024-11-05,1.466739,0.857418,1.174038,0.893847,0.943436,0.66412,0.826894,0.032468,1.066717,49,5161.11,100
2024-11-06,1.46766,0.857418,1.177149,0.856779,0.943436,1.001763,1.199488,0.026767,1.066819,71,7330.2,126
2024-11-07,1.468586,0.896186,1.180283,0.834149,0.943436,1.189467,1.454092,0.023286,1.066922,86,8372.89,171
2024-11-08,1.469516,1.105505,1.183436,0.822066,0.943436,0.907219,1.35273,0.021428,1.067024,80,9360.27,159
2024-11-09,1.470452,1.282685,1.186605,0.816391,0.943436,0.727632,1.254294,0.020555,1.067126,74,8221.42,160
2024-11-10,1.471392,1.105505,1.189788,0.814036,0.943436,0.903418,1.342775,0.020193,1.067228,80,8115.97,162
2024-11-11,1.472336,0.896186,1.192981,0.813171,0.943436,1.103886,1.333084,0.02006,1.067331,79,9842.84,166
2024-11-12,1.473286,0.857418,1.196182,0.812889,0.943436,1.348359,1.562523,0.020017,1.067433,93,8935.24,158
2024-11-13,1.47424,0.857418,1.199387,0.812808,0.943436,1.193471,1.387499,0.020004,1.067535,82,8531.16,156
2024-11-14,1.4752,0.896186,1.202592,0.812788,0.943436,1.001063,1.220446,0.020001,1.067638,72,8356.35,130
2024-11-15,1.476164,1.105505,1.205794,0.812786,0.943436,0.87056,1.313578,0.020001,1.06774,78,8548.59,143
