date,sku,total_units,total_revenue,is_promo_active,category,base_price,units_lag_7,units_rolling_7d_avg,price_per_unit,month,day_of_week
2025-07-21,FOO-001,6,1070.42,0,footwear,172.39,3.0,7.428571428571429,178.40333333333334,7,Monday
2025-07-22,FOO-001,2,359.34,0,footwear,172.39,10.0,7.857142857142857,179.67,7,Tuesday
2025-07-23,FOO-001,1,174.48,0,footwear,172.39,10.0,6.714285714285714,174.48,7,Wednesday
2025-07-24,FOO-001,2,367.73,0,footwear,172.39,6.0,5.428571428571429,183.865,7,Thursday
2025-07-25,FOO-001,7,1271.51,0,footwear,172.39,13.0,4.857142857142857,181.6442857142857,7,Friday
2025-07-26,FOO-001,4,780.12,0,footwear,172.39,5.0,4.0,195.03,7,Saturday
2025-07-27,FOO-001,2,369.52,0,footwear,172.39,5.0,3.857142857142857,184.76,7,Sunday
2025-07-29,FOO-001,2,360.42,0,footwear,172.39,6.0,3.4285714285714284,180.21,7,Tuesday
2025-07-30,FOO-001,2,359.14,0,footwear,172.39,2.0,2.857142857142857,179.57,7,Wednesday
2025-07-31,FOO-001,1,182.23,0,footwear,172.39,1.0,2.857142857142857,182.23,7,Thursday
2025-08-01,FOO-001,3,561.73,0,footwear,172.39,2.0,2.857142857142857,187.24333333333334,8,Friday
2025-08-02,FOO-001,3,557.65,0,footwear,172.39,7.0,3.0,185.88333333333333,8,Saturday
2025-08-03,FOO-001,2,374.53,0,footwear,172.39,4.0,2.4285714285714284,187.265,8,Sunday
2025-08-04,FOO-001,6,1134.65,0,footwear,172.39,2.0,2.142857142857143,189.10833333333335,8,Monday
2025-08-05,FOO-001,2,350.16,0,footwear,172.39,2.0,2.7142857142857144,175.08,8,Tuesday
2025-08-06,FOO-001,5,905.79,0,footwear,172.39,2.0,2.7142857142857144,181.158,8,Wednesday
2025-08-07,FOO-001,1,176.69,0,footwear,172.39,1.0,3.142857142857143,176.69,8,Thursday
2025-08-08,FOO-001,5,919.12,0,footwear,172.39,3.0,3.142857142857143,183.824,8,Friday
2025-08-10,FOO-001,7,1306.23,0,footwear,172.39,3.0,3.4285714285714284,186.6042857142857,8,Sunday
2025-08-11,FOO-001,8,1469.5,0,footwear,172.39,2.0,4.0,183.6875,8,Monday
2025-08-12,FOO-001,1,180.85,0,footwear,172.39,6.0,4.857142857142857,180.85,8,Tuesday
2025-08-13,FOO-001,2,364.36,0,footwear,172.39,2.0,4.142857142857143,182.18,8,Wednesday
2025-08-14,FOO-001,1,188.92,0,footwear,172.39,5.0,4.142857142857143,188.92,8,Thursday
2025-08-15,FOO-001,5,898.29,0,footwear,172.39,1.0,3.5714285714285716,179.658,8,Friday
2025-08-16,FOO-001,5,920.2,0,footwear,172.39,5.0,4.142857142857143,184.04000000000002,8,Saturday
2025-08-17,FOO-001,4,733.58,0,footwear,172.39,7.0,4.142857142857143,183.395,8,Sunday
2025-08-18,FOO-001,8,1430.3600000000001,0,footwear,172.39,8.0,3.7142857142857144,178.79500000000002,8,Monday
2025-08-19,FOO-001,4,673.6800000000001,0,footwear,172.39,1.0,3.7142857142857144,168.42000000000002,8,Tuesday
2025-08-20,FOO-001,6,1041.97,0,footwear,172.39,2.0,4.142857142857143,173.66166666666666,8,Wednesday
2025-08-21,FOO-001,4,710.69,0,footwear,172.39,1.0,4.714285714285714,177.6725,8,Thursday
2025-08-22,FOO-001,8,1376.1399999999999,0,footwear,172.39,5.0,5.142857142857143,172.01749999999998,8,Friday
2025-08-23,FOO-001,5,882.0,0,footwear,172.39,5.0,5.571428571428571,176.4,8,Saturday
2025-08-24,FOO-001,12,2046.05,0,footwear,172.39,4.0,5.571428571428571,170.50416666666666,8,Sunday
2025-08-25,FOO-001,4,678.4200000000001,1,footwear,172.39,8.0,6.714285714285714,169.60500000000002,8,Monday
2025-08-26,FOO-001,5,831.5699999999999,0,footwear,172.39,4.0,6.142857142857143,166.314,8,Tuesday
2025-08-27,FOO-001,7,1160.12,0,footwear,172.39,6.0,6.285714285714286,165.73142857142855,8,Wednesday
2025-08-28,FOO-001,5,883.5400000000001,0,footwear,172.39,4.0,6.428571428571429,176.70800000000003,8,Thursday
2025-08-29,FOO-001,10,1731.8,0,footwear,172.39,8.0,6.571428571428571,173.18,8,Friday
2025-08-30,FOO-001,6,1040.5900000000001,0,footwear,172.39,5.0,6.857142857142857,173.4316666666667,8,Saturday
2025-08-31,FOO-001,4,702.16,0,footwear,172.39,12.0,7.0,175.54,8,Sunday
2025-09-01,FOO-001,4,697.7800000000001,0,footwear,172.39,4.0,5.857142857142857,174.44500000000002,9,Monday
2025-09-02,FOO-001,1,174.59,0,footwear,172.39,5.0,5.857142857142857,174.59,9,Tuesday
2025-09-03,FOO-001,3,529.86,0,footwear,172.39,7.0,5.285714285714286,176.62,9,Wednesday
2025-09-05,FOO-001,9,1668.65,0,footwear,172.39,5.0,4.714285714285714,185.40555555555557,9,Friday
2025-09-06,FOO-001,5,910.6899999999999,0,footwear,172.39,10.0,5.285714285714286,182.13799999999998,9,Saturday
2025-09-07,FOO-001,1,188.24,0,footwear,172.39,6.0,4.571428571428571,188.24,9,Sunday
2025-09-08,FOO-001,2,365.24,0,footwear,172.39,4.0,3.857142857142857,182.62,9,Monday
2025-09-10,FOO-001,3,543.73,0,footwear,172.39,4.0,3.5714285714285716,181.24333333333334,9,Wednesday
2025-09-12,FOO-001,2,365.56,0,footwear,172.39,1.0,3.4285714285714284,182.78,9,Friday
2025-09-13,FOO-001,6,1140.49,0,footwear,172.39,3.0,3.5714285714285716,190.08166666666668,9,Saturday
2025-09-14,FOO-001,11,2028.23,0,footwear,172.39,9.0,4.0,184.38454545454545,9,Sunday
2025-09-15,FOO-001,2,370.77,0,footwear,172.39,5.0,4.285714285714286,185.385,9,Monday
2025-09-16,FOO-001,5,928.26,0,footwear,172.39,1.0,3.857142857142857,185.652,9,Tuesday
2025-09-17,FOO-001,13,2424.27,0,footwear,172.39,2.0,4.428571428571429,186.4823076923077,9,Wednesday
2025-09-18,FOO-001,15,2789.68,0,footwear,172.39,3.0,6.0,185.97866666666667,9,Thursday
2025-09-19,FOO-001,6,1086.5,0,footwear,172.39,2.0,7.714285714285714,181.08333333333334,9,Friday
2025-09-20,FOO-001,8,1506.6,0,footwear,172.39,6.0,8.285714285714286,188.325,9,Saturday
2025-09-21,FOO-001,3,545.25,0,footwear,172.39,11.0,8.571428571428571,181.75,9,Sunday
2025-09-22,FOO-001,7,1330.89,0,footwear,172.39,2.0,7.428571428571429,190.12714285714287,9,Monday
2025-09-23,FOO-001,5,945.19,0,footwear,172.39,5.0,8.142857142857142,189.038,9,Tuesday
2025-09-24,FOO-001,5,936.81,0,footwear,172.39,13.0,8.142857142857142,187.362,9,Wednesday
2025-09-25,FOO-001,2,385.28,0,footwear,172.39,15.0,7.0,192.64,9,Thursday
2025-09-26,FOO-001,4,720.14,0,footwear,172.39,6.0,5.142857142857143,180.035,9,Friday
2025-09-27,FOO-001,1,188.22,0,footwear,172.39,8.0,4.857142857142857,188.22,9,Saturday
2025-09-28,FOO-001,5,955.89,0,footwear,172.39,3.0,3.857142857142857,191.178,9,Sunday
2025-09-29,FOO-001,10,1865.62,0,footwear,172.39,7.0,4.142857142857143,186.56199999999998,9,Monday
2025-09-30,FOO-001,3,548.79,0,footwear,172.39,5.0,4.571428571428571,182.92999999999998,9,Tuesday
2025-10-01,FOO-001,2,377.34000000000003,0,footwear,172.39,5.0,4.285714285714286,188.67000000000002,10,Wednesday
2025-10-02,FOO-001,4,723.5,0,footwear,172.39,2.0,3.857142857142857,180.875,10,Thursday
2025-10-03,FOO-001,2,371.48,0,footwear,172.39,4.0,4.142857142857143,185.74,10,Friday
2025-10-04,FOO-001,4,761.4100000000001,0,footwear,172.39,1.0,3.857142857142857,190.35250000000002,10,Saturday
2025-10-05,FOO-001,2,361.58,0,footwear,172.39,5.0,4.285714285714286,180.79,10,Sunday
2025-10-06,FOO-001,3,560.71,0,footwear,172.39,10.0,3.857142857142857,186.90333333333334,10,Monday
2025-10-07,FOO-001,3,548.45,0,footwear,172.39,3.0,2.857142857142857,182.8166666666667,10,Tuesday
2025-10-08,FOO-001,4,728.8299999999999,0,footwear,172.39,2.0,2.857142857142857,182.20749999999998,10,Wednesday
2025-10-09,FOO-001,9,1668.15,0,footwear,172.39,4.0,3.142857142857143,185.35000000000002,10,Thursday
2025-10-10,FOO-001,1,189.96,0,footwear,172.39,2.0,3.857142857142857,189.96,10,Friday
2025-10-11,FOO-001,2,371.34,0,footwear,172.39,4.0,3.7142857142857144,185.67,10,Saturday
2025-10-12,FOO-001,4,741.02,0,footwear,172.39,2.0,3.4285714285714284,185.255,10,Sunday
2025-10-13,FOO-001,3,551.49,0,footwear,172.39,3.0,3.7142857142857144,183.83,10,Monday
2025-10-14,FOO-001,4,744.8199999999999,0,footwear,172.39,3.0,3.7142857142857144,186.20499999999998,10,Tuesday
2025-10-15,FOO-001,2,368.98,0,footwear,172.39,4.0,3.857142857142857,184.49,10,Wednesday
2025-10-16,FOO-001,1,199.55,0,footwear,172.39,9.0,3.5714285714285716,199.55,10,Thursday
2025-10-17,FOO-001,2,373.19,0,footwear,172.39,1.0,2.4285714285714284,186.595,10,Friday
2025-10-18,FOO-001,4,755.3,0,footwear,172.39,2.0,2.5714285714285716,188.825,10,Saturday
2025-10-20,FOO-001,2,367.86,0,footwear,172.39,4.0,2.857142857142857,183.93,10,Monday
2025-10-21,FOO-001,3,545.91,0,footwear,172.39,3.0,2.5714285714285716,181.97,10,Tuesday
2025-10-22,FOO-001,2,370.78,0,footwear,172.39,4.0,2.5714285714285716,185.39,10,Wednesday
2025-10-23,FOO-001,9,1671.65,0,footwear,172.39,2.0,2.2857142857142856,185.7388888888889,10,Thursday
2025-10-24,FOO-001,3,556.12,0,footwear,172.39,1.0,3.2857142857142856,185.37333333333333,10,Friday
2025-10-25,FOO-001,4,747.1800000000001,0,footwear,172.39,2.0,3.5714285714285716,186.79500000000002,10,Saturday
2025-10-26,FOO-001,2,372.52,0,footwear,172.39,4.0,3.857142857142857,186.26,10,Sunday
2025-10-27,FOO-001,5,909.1800000000001,0,footwear,172.39,2.0,3.5714285714285716,181.836,10,Monday
2025-10-28,FOO-001,4,726.8,0,footwear,172.39,3.0,4.0,181.7,10,Tuesday
2025-10-29,FOO-001,8,1431.99,0,footwear,172.39,2.0,4.142857142857143,178.99875,10,Wednesday
2025-10-30,FOO-001,5,877.31,0,footwear,172.39,9.0,5.0,175.462,10,Thursday
2025-10-31,FOO-001,9,1567.44,1,footwear,172.39,3.0,4.428571428571429,174.16,10,Friday
2025-11-01,FOO-001,4,722.37,0,footwear,172.39,4.0,5.285714285714286,180.5925,11,Saturday
2025-11-02,FOO-001,1,183.05,0,footwear,172.39,2.0,5.285714285714286,183.05,11,Sunday
2025-11-03,FOO-001,1,171.05,0,footwear,172.39,5.0,5.142857142857143,171.05,11,Monday
2025-11-04,FOO-001,11,2000.7700000000002,0,footwear,172.39,4.0,4.571428571428571,181.88818181818183,11,Tuesday
2025-11-05,FOO-001,1,179.47,0,footwear,172.39,8.0,5.571428571428571,179.47,11,Wednesday
2025-11-06,FOO-001,4,759.0600000000001,0,footwear,172.39,5.0,4.571428571428571,189.76500000000001,11,Thursday
2025-11-07,FOO-001,9,1699.36,0,footwear,172.39,9.0,4.428571428571429,188.81777777777776,11,Friday
2025-11-08,FOO-001,1,182.58,0,footwear,172.39,4.0,4.428571428571429,182.58,11,Saturday
2025-11-09,FOO-001,5,920.76,0,footwear,172.39,1.0,4.0,184.152,11,Sunday
2025-11-10,FOO-001,1,191.9,0,footwear,172.39,1.0,4.571428571428571,191.9,11,Monday
2025-11-11,FOO-001,3,571.47,0,footwear,172.39,11.0,4.571428571428571,190.49,11,Tuesday
2025-11-12,FOO-001,6,1117.17,0,footwear,172.39,1.0,3.4285714285714284,186.19500000000002,11,Wednesday
2025-11-13,FOO-001,2,380.3,0,footwear,172.39,4.0,4.142857142857143,190.15,11,Thursday
2025-11-14,FOO-001,2,381.0,0,footwear,172.39,9.0,3.857142857142857,190.5,11,Friday
2025-11-15,FOO-001,3,572.97,0,footwear,172.39,1.0,2.857142857142857,190.99,11,Saturday
2025-11-16,FOO-001,3,551.04,0,footwear,172.39,5.0,3.142857142857143,183.67999999999998,11,Sunday
2025-11-17,FOO-001,2,377.46000000000004,0,footwear,172.39,1.0,2.857142857142857,188.73000000000002,11,Monday
2025-11-18,FOO-001,1,193.4,0,footwear,172.39,3.0,3.0,193.4,11,Tuesday
2025-11-19,FOO-001,1,201.62,0,footwear,172.39,6.0,2.7142857142857144,201.62,11,Wednesday
2025-11-21,FOO-001,2,369.25,0,footwear,172.39,2.0,2.0,184.625,11,Friday
2025-11-23,FOO-001,1,188.52,0,footwear,172.39,2.0,2.0,188.52,11,Sunday
2025-11-24,FOO-001,5,958.94,0,footwear,172.39,3.0,1.8571428571428572,191.788,11,Monday
2025-11-25,FOO-001,2,375.55,0,footwear,172.39,3.0,2.142857142857143,187.775,11,Tuesday
2025-11-26,FOO-001,6,1026.75,0,footwear,172.39,2.0,2.0,171.125,11,Wednesday
2025-11-27,FOO-001,16,2293.6,0,footwear,172.39,1.0,2.5714285714285716,143.35,11,Thursday
2025-11-28,FOO-001,12,1487.04,1,footwear,172.39,1.0,4.714285714285714,123.92,11,Friday
2025-11-29,FOO-001,15,2054.2400000000002,0,footwear,172.39,2.0,6.285714285714286,136.94933333333336,11,Saturday
2025-11-30,FOO-001,6,841.16,0,footwear,172.39,1.0,8.142857142857142,140.19333333333333,11,Sunday
2025-12-01,FOO-001,2,263.62,1,footwear,172.39,5.0,8.857142857142858,131.81,12,Monday
2025-12-02,FOO-001,6,899.77,0,footwear,172.39,2.0,8.428571428571429,149.96166666666667,12,Tuesday
2025-12-03,FOO-001,13,1909.97,0,footwear,172.39,6.0,9.0,146.92076923076922,12,Wednesday
2025-12-04,FOO-001,7,1101.92,0,footwear,172.39,16.0,10.0,157.41714285714286,12,Thursday
2025-12-05,FOO-001,4,644.52,0,footwear,172.39,12.0,8.714285714285714,161.13,12,Friday
2025-12-06,FOO-001,12,2003.7,0,footwear,172.39,15.0,7.571428571428571,166.975,12,Saturday
2025-12-07,FOO-001,6,1026.6100000000001,0,footwear,172.39,6.0,7.142857142857143,171.1016666666667,12,Sunday
2025-12-08,FOO-001,1,171.44,0,footwear,172.39,2.0,7.142857142857143,171.44,12,Monday
2025-12-09,FOO-001,11,1840.77,0,footwear,172.39,6.0,7.0,167.34272727272727,12,Tuesday
2025-12-10,FOO-001,4,699.04,0,footwear,172.39,13.0,7.714285714285714,174.76,12,Wednesday
2025-12-11,FOO-001,10,1716.91,0,footwear,172.39,7.0,6.428571428571429,171.691,12,Thursday
2025-12-12,FOO-001,8,1340.05,0,footwear,172.39,4.0,6.857142857142857,167.50625,12,Friday
2025-12-13,FOO-001,4,672.93,0,footwear,172.39,12.0,7.428571428571429,168.2325,12,Saturday
2025-12-14,FOO-001,9,1463.92,0,footwear,172.39,6.0,6.285714285714286,162.6577777777778,12,Sunday
2025-12-15,FOO-001,6,961.8399999999999,1,footwear,172.39,1.0,6.714285714285714,160.30666666666664,12,Monday
2025-12-16,FOO-001,2,338.74,0,footwear,172.39,11.0,7.428571428571429,169.37,12,Tuesday
2025-12-17,FOO-001,7,1174.57,0,footwear,172.39,4.0,6.142857142857143,167.79571428571427,12,Wednesday
2025-12-18,FOO-001,11,1879.46,0,footwear,172.39,10.0,6.571428571428571,170.86,12,Thursday
2025-12-19,FOO-001,6,1020.49,0,footwear,172.39,8.0,6.714285714285714,170.08166666666668,12,Friday
2025-12-20,FOO-001,19,3256.7999999999997,0,footwear,172.39,4.0,6.428571428571429,171.41052631578947,12,Saturday
2025-12-21,FOO-001,7,1208.73,0,footwear,172.39,9.0,8.571428571428571,172.6757142857143,12,Sunday
2025-12-22,FOO-001,7,1182.39,0,footwear,172.39,6.0,8.285714285714286,168.91285714285715,12,Monday
2025-12-23,FOO-001,4,693.72,0,footwear,172.39,2.0,8.428571428571429,173.43,12,Tuesday
2025-12-24,FOO-001,3,468.13,0,footwear,172.39,7.0,8.714285714285714,156.04333333333332,12,Wednesday
2025-12-25,FOO-001,3,408.87,1,footwear,172.39,11.0,8.142857142857142,136.29,12,Thursday
2025-12-26,FOO-001,3,390.79999999999995,1,footwear,172.39,6.0,7.0,130.26666666666665,12,Friday
2025-12-27,FOO-001,10,1385.95,0,footwear,172.39,19.0,6.571428571428571,138.595,12,Saturday
2025-12-28,FOO-001,5,762.55,0,footwear,172.39,7.0,5.285714285714286,152.51,12,Sunday
2025-12-30,FOO-001,1,168.43,0,footwear,172.39,7.0,5.0,168.43,12,Tuesday
2023-03-04,FOO-002,1,59.4,0,footwear,62.0,2.0,2.2857142857142856,59.4,3,Saturday
2023-03-08,FOO-002,3,185.47,0,footwear,62.0,3.0,2.142857142857143,61.82333333333333,3,Wednesday
2023-03-10,FOO-002,1,57.86,0,footwear,62.0,1.0,2.142857142857143,57.86,3,Friday
2023-03-14,FOO-002,1,61.38,0,footwear,62.0,2.0,2.142857142857143,61.38,3,Tuesday
2023-03-15,FOO-002,3,174.12,0,footwear,62.0,4.0,2.0,58.04,3,Wednesday
2023-03-22,FOO-002,2,122.86,0,footwear,62.0,2.0,1.8571428571428572,61.43,3,Wednesday
2023-04-15,FOO-002,1,58.72,0,footwear,62.0,2.0,1.8571428571428572,58.72,4,Saturday
2023-04-18,FOO-002,2,106.68,0,footwear,62.0,1.0,1.7142857142857142,53.34,4,Tuesday
2023-04-21,FOO-002,1,42.48,0,footwear,62.0,3.0,1.8571428571428572,42.48,4,Friday
2023-04-22,FOO-002,3,139.26,0,footwear,62.0,1.0,1.5714285714285714,46.419999999999995,4,Saturday
2023-04-23,FOO-002,2,97.36,0,footwear,62.0,1.0,1.8571428571428572,48.68,4,Sunday
2023-04-29,FOO-002,1,59.4,0,footwear,62.0,3.0,2.0,59.4,4,Saturday
2023-05-12,FOO-002,2,109.1,0,footwear,62.0,2.0,1.7142857142857142,54.55,5,Friday
2023-05-20,FOO-002,4,238.4,0,footwear,62.0,1.0,1.7142857142857142,59.6,5,Saturday
2023-06-01,FOO-002,3,183.69,0,footwear,62.0,2.0,2.142857142857143,61.23,6,Thursday
2023-06-03,FOO-002,1,59.29,0,footwear,62.0,1.0,2.2857142857142856,59.29,6,Saturday
2023-06-05,FOO-002,1,59.77,0,footwear,62.0,3.0,2.2857142857142856,59.77,6,Monday
2023-06-07,FOO-002,2,125.74,0,footwear,62.0,2.0,2.0,62.87,6,Wednesday
2023-06-11,FOO-002,4,244.98999999999998,0,footwear,62.0,1.0,2.0,61.247499999999995,6,Sunday
2023-06-16,FOO-002,1,63.88,0,footwear,62.0,2.0,2.4285714285714284,63.88,6,Friday
2023-07-01,FOO-002,2,122.66,0,footwear,62.0,4.0,2.2857142857142856,61.33,7,Saturday
2023-07-02,FOO-002,2,123.42,0,footwear,62.0,3.0,2.0,61.71,7,Sunday
2023-07-03,FOO-002,1,61.56,0,footwear,62.0,1.0,1.8571428571428572,61.56,7,Monday
2023-07-05,FOO-002,1,54.77,0,footwear,62.0,1.0,1.8571428571428572,54.77,7,Wednesday
2023-07-07,FOO-002,5,283.7,0,footwear,62.0,2.0,1.8571428571428572,56.739999999999995,7,Friday
2023-07-09,FOO-002,1,56.07,0,footwear,62.0,4.0,2.2857142857142856,56.07,7,Sunday
2023-07-10,FOO-002,1,55.32,0,footwear,62.0,1.0,1.8571428571428572,55.32,7,Monday
2023-07-12,FOO-002,3,149.67,0,footwear,62.0,2.0,1.8571428571428572,49.88999999999999,7,Wednesday
2023-07-14,FOO-002,3,135.44,0,footwear,62.0,2.0,2.0,45.14666666666667,7,Friday
2023-07-17,FOO-002,2,96.74,0,footwear,62.0,1.0,2.142857142857143,48.37,7,Monday
2023-07-18,FOO-002,3,153.87,0,footwear,62.0,1.0,2.2857142857142856,51.29,7,Tuesday
2023-07-19,FOO-002,1,55.31,0,footwear,62.0,5.0,2.5714285714285716,55.31,7,Wednesday
2023-07-20,FOO-002,1,56.37,0,footwear,62.0,1.0,2.0,56.37,7,Thursday
2023-07-23,FOO-002,2,128.86,0,footwear,62.0,1.0,2.0,64.43,7,Sunday
2023-07-25,FOO-002,1,63.14,0,footwear,62.0,3.0,2.142857142857143,63.14,7,Tuesday
2023-07-26,FOO-002,2,122.46,0,footwear,62.0,3.0,1.8571428571428572,61.23,7,Wednesday
2023-07-28,FOO-002,2,132.14,0,footwear,62.0,2.0,1.7142857142857142,66.07,7,Friday
2023-07-31,FOO-002,1,62.42,0,footwear,62.0,3.0,1.7142857142857142,62.42,7,Monday
2023-08-05,FOO-002,1,64.68,0,footwear,62.0,1.0,1.4285714285714286,64.68,8,Saturday
2023-08-09,FOO-002,2,124.03,0,footwear,62.0,1.0,1.4285714285714286,62.015,8,Wednesday
2023-08-12,FOO-002,1,59.67,0,footwear,62.0,2.0,1.5714285714285714,59.67,8,Saturday
2023-08-13,FOO-002,2,127.44,0,footwear,62.0,1.0,1.4285714285714286,63.72,8,Sunday
2023-08-19,FOO-002,2,113.86,0,footwear,62.0,2.0,1.5714285714285714,56.93,8,Saturday
2023-08-20,FOO-002,2,89.78,0,footwear,62.0,2.0,1.5714285714285714,44.89,8,Sunday
2023-08-23,FOO-002,5,249.82999999999998,0,footwear,62.0,1.0,1.5714285714285714,49.965999999999994,8,Wednesday
2023-08-24,FOO-002,5,248.29,0,footwear,62.0,1.0,2.142857142857143,49.658,8,Thursday
2023-08-30,FOO-002,4,210.45000000000002,0,footwear,62.0,2.0,2.7142857142857144,52.612500000000004,8,Wednesday
2023-09-06,FOO-002,1,62.87,0,footwear,62.0,1.0,3.0,62.87,9,Wednesday
2023-09-07,FOO-002,5,310.49,0,footwear,62.0,2.0,3.0,62.098,9,Thursday
2023-09-10,FOO-002,1,63.68,0,footwear,62.0,2.0,3.4285714285714284,63.68,9,Sunday
2023-09-11,FOO-002,2,121.24,0,footwear,62.0,2.0,3.2857142857142856,60.62,9,Monday
2023-09-15,FOO-002,1,62.23,0,footwear,62.0,5.0,3.2857142857142856,62.23,9,Friday
2023-09-16,FOO-002,5,302.77,0,footwear,62.0,5.0,2.7142857142857144,60.553999999999995,9,Saturday
2023-09-20,FOO-002,1,58.53,0,footwear,62.0,4.0,2.7142857142857144,58.53,9,Wednesday
2023-09-22,FOO-002,1,65.32,0,footwear,62.0,1.0,2.2857142857142856,65.32,9,Friday
2023-09-23,FOO-002,1,59.34,0,footwear,62.0,5.0,2.2857142857142856,59.34,9,Saturday
2023-09-30,FOO-002,3,199.32,0,footwear,62.0,1.0,1.7142857142857142,66.44,9,Saturday
2023-10-07,FOO-002,1,63.22,0,footwear,62.0,2.0,2.0,63.22,10,Saturday
2023-10-08,FOO-002,1,60.28,0,footwear,62.0,1.0,1.8571428571428572,60.28,10,Sunday
2023-10-11,FOO-002,2,127.11,0,footwear,62.0,5.0,1.8571428571428572,63.555,10,Wednesday
2023-10-14,FOO-002,3,179.01999999999998,0,footwear,62.0,1.0,1.4285714285714286,59.673333333333325,10,Saturday
2023-10-16,FOO-002,2,127.46,0,footwear,62.0,1.0,1.7142857142857142,63.73,10,Monday
2023-10-18,FOO-002,1,62.05,0,footwear,62.0,1.0,1.8571428571428572,62.05,10,Wednesday
2023-10-26,FOO-002,4,246.92,0,footwear,62.0,3.0,1.8571428571428572,61.73,10,Thursday
2023-11-01,FOO-002,4,253.84,0,footwear,62.0,1.0,2.0,63.46,11,Wednesday
2023-11-06,FOO-002,3,148.44,0,footwear,62.0,1.0,2.4285714285714284,49.48,11,Monday
2023-11-08,FOO-002,1,53.65,0,footwear,62.0,2.0,2.7142857142857144,53.65,11,Wednesday
2023-11-09,FOO-002,1,57.32,0,footwear,62.0,3.0,2.5714285714285716,57.32,11,Thursday
2023-11-10,FOO-002,2,111.3,0,footwear,62.0,2.0,2.2857142857142856,55.65,11,Friday
2023-11-16,FOO-002,3,174.99,0,footwear,62.0,1.0,2.2857142857142856,58.330000000000005,11,Thursday
2023-11-18,FOO-002,1,59.43,0,footwear,62.0,4.0,2.5714285714285716,59.43,11,Saturday
2023-11-19,FOO-002,2,119.22,0,footwear,62.0,4.0,2.142857142857143,59.61,11,Sunday
2023-11-23,FOO-002,3,135.63,0,footwear,62.0,3.0,1.8571428571428572,45.21,11,Thursday
2023-11-25,FOO-002,2,86.53,0,footwear,62.0,1.0,1.8571428571428572,43.265,11,Saturday
2023-11-26,FOO-002,1,44.21,0,footwear,62.0,1.0,2.0,44.21,11,Sunday
2023-11-28,FOO-002,3,150.87,0,footwear,62.0,2.0,2.0,50.29,11,Tuesday
2023-12-01,FOO-002,1,58.4,0,footwear,62.0,3.0,2.142857142857143,58.4,12,Friday
2023-12-02,FOO-002,1,63.17,0,footwear,62.0,1.0,1.8571428571428572,63.17,12,Saturday
2023-12-04,FOO-002,1,60.97,0,footwear,62.0,2.0,1.8571428571428572,60.97,12,Monday
2023-12-09,FOO-002,1,52.41,0,footwear,62.0,3.0,1.7142857142857142,52.41,12,Saturday
2023-12-10,FOO-002,2,114.86,0,footwear,62.0,2.0,1.4285714285714286,57.43,12,Sunday
2023-12-13,FOO-002,3,161.88,0,footwear,62.0,1.0,1.4285714285714286,53.96,12,Wednesday
2023-12-15,FOO-002,1,51.64,1,footwear,62.0,3.0,1.7142857142857142,51.64,12,Friday
2023-12-16,FOO-002,5,258.3,0,footwear,62.0,1.0,1.4285714285714286,51.660000000000004,12,Saturday
2023-12-18,FOO-002,2,108.3,0,footwear,62.0,1.0,2.0,54.15,12,Monday
2023-12-21,FOO-002,5,284.66,0,footwear,62.0,1.0,2.142857142857143,56.932,12,Thursday
2023-12-23,FOO-002,2,84.14,0,footwear,62.0,1.0,2.7142857142857144,42.07,12,Saturday
2023-12-24,FOO-002,1,37.15,0,footwear,62.0,2.0,2.857142857142857,37.15,12,Sunday
2023-12-26,FOO-002,1,31.67,1,footwear,62.0,3.0,2.7142857142857144,31.67,12,Tuesday
2023-12-29,FOO-002,2,98.64,0,footwear,62.0,1.0,2.4285714285714284,49.32,12,Friday
2023-12-30,FOO-002,3,148.59,0,footwear,62.0,5.0,2.5714285714285716,49.53,12,Saturday
2024-01-01,FOO-002,2,95.26,0,footwear,62.0,2.0,2.2857142857142856,47.63,1,Monday
2024-01-05,FOO-002,2,85.68,0,footwear,62.0,5.0,2.2857142857142856,42.84,1,Friday
2024-01-13,FOO-002,2,122.48,0,footwear,62.0,2.0,1.8571428571428572,61.24,1,Saturday
2024-01-15,FOO-002,2,118.1,0,footwear,62.0,1.0,1.8571428571428572,59.05,1,Monday
2024-01-16,FOO-002,1,63.27,0,footwear,62.0,1.0,2.0,63.27,1,Tuesday
2024-01-17,FOO-002,2,126.3,0,footwear,62.0,2.0,2.0,63.15,1,Wednesday
2024-01-26,FOO-002,2,125.72,0,footwear,62.0,3.0,2.0,62.86,1,Friday
2024-01-28,FOO-002,1,59.3,0,footwear,62.0,2.0,1.8571428571428572,59.3,1,Sunday
2024-02-01,FOO-002,1,51.15,0,footwear,62.0,2.0,1.7142857142857142,51.15,2,Thursday
2024-02-15,FOO-002,3,167.95,0,footwear,62.0,2.0,1.5714285714285714,55.98333333333333,2,Thursday
2024-02-19,FOO-002,2,122.78,0,footwear,62.0,2.0,1.7142857142857142,61.39,2,Monday
2024-02-24,FOO-002,3,183.03,0,footwear,62.0,1.0,1.7142857142857142,61.01,2,Saturday
2024-02-26,FOO-002,1,59.83,0,footwear,62.0,2.0,2.0,59.83,2,Monday
2024-03-03,FOO-002,2,99.72,0,footwear,62.0,2.0,1.8571428571428572,49.86,3,Sunday
2024-03-05,FOO-002,1,58.09,0,footwear,62.0,1.0,1.8571428571428572,58.09,3,Tuesday
